beta1,beta2,x_tmax,front_chord,front_camber,mach_in,loss,pressure_rise,converged
48.57232775990696,-0.09056246756767794,0.5082681154730615,0.3494546010771426,0.6090462705016164,0.85,0.108107,1.346608,True
48.074892259054046,-0.10583202369027522,0.347753957201821,0.31559251748876477,0.6002890295061216,0.8,0.041691,1.3303,True
48.074892259054046,-0.10583202369027522,0.347753957201821,0.31559251748876477,0.6002890295061216,0.85,0.13421,1.324206,True
49.47162907771614,0.8703404205137355,0.6050383497055871,0.5099365722214354,0.32060942012098603,0.8,0.064232,1.314728,True
49.47162907771614,0.8703404205137355,0.6050383497055871,0.5099365722214354,0.32060942012098603,0.825,0.064167,1.342027,True
49.47162907771614,0.8703404205137355,0.6050383497055871,0.5099365722214354,0.32060942012098603,0.85,0.064845,1.370483,True
48.88770908216186,1.6909698857415365,0.48974880698188644,0.6866127912859902,0.36756707843648356,0.8,0.0664,1.293893,True
48.88770908216186,1.6909698857415365,0.48974880698188644,0.6866127912859902,0.36756707843648356,0.825,0.071926,1.315017,True
49.52995508938061,-1.9408701941200062,0.5654015248871889,0.384621664546749,0.6730502783961085,0.825,0.113821,1.324754,True
49.52995508938061,-1.9408701941200062,0.5654015248871889,0.384621664546749,0.6730502783961085,0.8,0.059878,1.331091,True
49.66410920750912,0.5942131067206042,0.43769622832792265,0.6447368141896338,0.3096455975135778,0.8,0.079683,1.291538,True
49.52995508938061,-1.9408701941200062,0.5654015248871889,0.384621664546749,0.6730502783961085,0.85,0.153208,1.324852,True
48.54806318684947,-1.2604819411500112,0.3923754484135177,0.691433777465575,0.5629693431366751,0.8,0.042863,1.326906,True
48.413338338736835,1.7952526845422527,0.5303811066663876,0.37145064207773015,0.4555475078968154,0.8,0.036536,1.332438,True
48.54806318684947,-1.2604819411500112,0.3923754484135177,0.691433777465575,0.5629693431366751,0.825,0.042704,1.355432,True
48.413338338736835,1.7952526845422527,0.5303811066663876,0.37145064207773015,0.4555475078968154,0.825,0.036117,1.361553,True
48.54806318684947,-1.2604819411500112,0.3923754484135177,0.691433777465575,0.5629693431366751,0.85,0.042191,1.386115,True
49.34782073169184,1.5848012344169584,0.3600250875918325,0.3839607130668571,0.51393793526542,0.8,0.034678,1.341856,True
49.47622259516176,-1.8939436528521219,0.37789985176275953,0.6183712204994898,0.4281972127424583,0.8,0.050276,1.32767,True
49.47622259516176,-1.8939436528521219,0.37789985176275953,0.6183712204994898,0.4281972127424583,0.825,0.051812,1.354739,True
49.47622259516176,-1.8939436528521219,0.37789985176275953,0.6183712204994898,0.4281972127424583,0.85,0.052879,1.383785,True
48.91777034397,-0.41426364443557295,0.47426446826527735,0.5409756334990743,0.6152987340136759,0.8,0.037904,1.337551,True
48.91777034397,-0.41426364443557295,0.47426446826527735,0.5409756334990743,0.6152987340136759,0.825,0.037317,1.367041,True
48.91777034397,-0.41426364443557295,0.47426446826527735,0.5409756334990743,0.6152987340136759,0.85,0.038225,1.3974,True
